id;country_from;location_from_id;country_to;location_to_id;transport_mode;equipment_id;supplier_id;match_supplier_pickup;match_supplier_delivery;owned_container;route_id;service_time;rate_basis;charge;charge_fix;currency;not_exclude;distance_min;distance_max;estimate_exclude;remark;remark_cn;create_date;update_date
190.00;CN;Quanzhou, Fujian;CN;Zhengzhou, Henan;AUTO;-;19;;;-;-;4.00;EquipmentCount;1650;0;USD;;;;;;;;
191.00;CN;Shanghai, Shanghai;CN;Changsha, Hunan;AUTO;-;11;;;-;-;3.00;EquipmentCount;1780;0;USD;;;;;;;;
194.00;CN;Shanghai, Shanghai;CN;Ganzhou, Jiangxi;AUTO;-;6;;;-;-;1.00;EquipmentCount;1830;0;USD;;;;;;;;
195.00;CN;Shanghai, Shanghai;CN;Nanjing, Jiangsu;AUTO;-;6;;;-;-;1.00;EquipmentCount;780;0;USD;;;;;;;;
196.00;CN;Shanghai, Shanghai;CN;Shanghai, Shanghai;AUTO;-;19;;;-;-;1.00;EquipmentCount;200;0;USD;;;;1;Rate is estimated and is a subject of confirmation when booking;运费是预估的，订舱前需要重新确认;;
197.00;CN;Shanghai, Shanghai;CN;Suzhou, Jiangsu;AUTO;-;10;;;-;-;1.00;EquipmentCount;480;0;USD;;;;;;;;
198.00;CN;Shanghai, Shanghai;CN;Wuhan, Hubei;AUTO;-;16;;;-;-;2.00;EquipmentCount;1480;0;USD;;;;;;;;
201.00;CN;Shanghai, Shanghai;CN;Zhengzhou, Henan;AUTO;-;19;;;-;-;2.00;EquipmentCount;1080;0;USD;;;;;;;;
202.00;CN;Shaoxing, Zhejiang;CN;Changsha, Hunan;AUTO;-;11;;;-;-;3.00;EquipmentCount;1880;0;USD;;;;;;;;
203.00;CN;Shaoxing, Zhejiang;CN;Zhengzhou, Henan;AUTO;-;19;;;-;-;3.00;EquipmentCount;1080;0;USD;;;;;;;;
204.00;CN;Shenyang, Liaoning;CN;Shenyang, Liaoning;AUTO;-;11;;;-;-;1.00;EquipmentCount;200;0;USD;;;;1;Rate is estimated and is a subject of confirmation when booking;运费是预估的，订舱前需要重新确认;;
205.00;CN;Shenyang, Liaoning;CN;Zhengzhou, Henan;AUTO;-;19;;;-;-;3.00;EquipmentCount;1430;0;USD;;;;;;;;
206.00;CN;Shenyang, Liaoning;DE;Duisburg, North Rhine-Westphalia;RAIL;40HC;11;;;COC;Shenyang-Duisburg(North);16.00;EquipmentCount;4179.6;0;USD;;;;;;;;
207.00;CN;Shenyang, Liaoning;DE;Hamburg, Hamburg;RAIL;40HC;11;;;COC;Shenyang-Hamburg(North);18.00;EquipmentCount;4179.6;0;USD;;;;;;;;
208.00;CN;Shenyang, Liaoning;PL;Malaszewicze, Lublin;RAIL;40HC;11;;;COC;Shenyang-Malaszewicze(North);14.00;EquipmentCount;4179.6;0;USD;;;;;;;;
209.00;CN;Shenyang, Liaoning;PL;Warsaw, Mazovia;RAIL;40HC;11;;;COC;Shenyang-Warsaw(North);18.00;EquipmentCount;4611.6;0;USD;;;;;;;;
210.00;CN;Shenyang, Liaoning;RU;Vorsino, Kaluga;RAIL;40HC;10;;;COC;Shenyang-Vorsino(North);16.00;EquipmentCount;3640;0;USD;;;;;;;;
211.00;CN;Shenzhen, Guangdong;CN;Changsha, Hunan;AUTO;-;11;;;-;-;2.00;EquipmentCount;1330;0;USD;;;;;;;;
214.00;CN;Shenzhen, Guangdong;CN;Guangzhou, Guangdong;AUTO;-;5;;;-;-;1.00;EquipmentCount;590;0;USD;;;;;;;;
215.00;CN;Shenzhen, Guangdong;CN;Guangzhou, Guangdong;AUTO;-;6;;;-;-;1.00;EquipmentCount;580;0;USD;;;;;;;;
216.00;CN;Shenzhen, Guangdong;CN;Wuhan, Hubei;AUTO;-;16;;;-;-;3.00;EquipmentCount;2530;0;USD;;;;;;;;
219.00;CN;Shenzhen, Guangdong;CN;Zhengzhou, Henan;AUTO;-;19;;;-;-;4.00;EquipmentCount;1630;0;USD;;;;;;;;
220.00;CN;Shijiazhuang, Hebei;CN;Zhengzhou, Henan;AUTO;-;19;;;-;-;2.00;EquipmentCount;580;0;USD;;;;;;;;
221.00;CN;Shilong, Guangdong;CN;Shilong, Guangdong;AUTO;-;15;;;-;-;1.00;EquipmentCount;200;0;USD;;;;1;Rate is estimated and is a subject of confirmation when booking;运费是预估的，订舱前需要重新确认;;
222.00;CN;Shilong, Guangdong;DE;Duisburg, North Rhine-Westphalia;RAIL;40DC;15;;;COC;Shilong-Duisburg(North);23.00;EquipmentCount;5907.6;0;USD;;;;;;;;
223.00;CN;Shilong, Guangdong;DE;Duisburg, North Rhine-Westphalia;RAIL;40HC;15;;;COC;Shilong-Duisburg(North);23.00;EquipmentCount;5907.6;0;USD;;;;;;;;
224.00;CN;Shilong, Guangdong;DE;Hamburg, Hamburg;RAIL;40DC;15;;;COC;Shilong-Hamburg(North);22.00;EquipmentCount;5637.6;0;USD;;;;;;;;
225.00;CN;Shilong, Guangdong;PL;Malaszewicze, Lublin;RAIL;40DC;15;;;COC;Shilong-Malaszewicze(North);17.00;EquipmentCount;4719.6;0;USD;;;;;;;;
226.00;CN;Shilong, Guangdong;PL;Malaszewicze, Lublin;RAIL;40HC;15;;;COC;Shilong-Malaszewicze(North);17.00;EquipmentCount;4719.6;0;USD;;;;;;;;
227.00;CN;Suzhou, Jiangsu;CN;Changsha, Hunan;AUTO;-;11;;;-;-;3.00;EquipmentCount;1780;0;USD;;;;;;;;
230.00;CN;Suzhou, Jiangsu;CN;Ganzhou, Jiangxi;AUTO;-;6;;;-;-;1.00;EquipmentCount;1930;0;USD;;;;;;;;
231.00;CN;Suzhou, Jiangsu;CN;Suzhou, Jiangsu;AUTO;-;15;;;-;-;1.00;EquipmentCount;200;0;USD;;;;1;Rate is estimated and is a subject of confirmation when booking;运费是预估的，订舱前需要重新确认;;
233.00;CN;Suzhou, Jiangsu;CN;Zhengzhou, Henan;AUTO;-;19;;;-;-;2.00;EquipmentCount;900;0;USD;;;;;;;;
234.00;CN;Suzhou, Jiangsu;DE;Duisburg, North Rhine-Westphalia;RAIL;40HC;15;;;COC;Suzhou-Duisburg(North);18.00;EquipmentCount;4719.6;0;USD;;;;;;;;
235.00;CN;Suzhou, Jiangsu;DE;Hamburg, Hamburg;RAIL;40HC;15;;;COC;Suzhou-Hamburg(North);18.00;EquipmentCount;4719.6;0;USD;;;;;;;;
236.00;CN;Suzhou, Jiangsu;PL;Malaszewicze, Lublin;RAIL;40HC;15;;;COC;Suzhou-Malaszewicze(North);16.00;EquipmentCount;4719.6;0;USD;;;;;;;;
237.00;CN;Suzhou, Jiangsu;PL;Warsaw, Mazovia;RAIL;40HC;15;;;COC;Suzhou-Warsaw(North);16.00;EquipmentCount;4719.6;0;USD;;;;;;;;
238.00;CN;Suzhou, Jiangsu;RU;Vorsino, Kaluga;RAIL;40DC;15;;;COC;Suzhou-Vorsino(North);16.00;EquipmentCount;3540;0;USD;;;;;;;;
239.00;CN;Suzhou, Jiangsu;RU;Vorsino, Kaluga;RAIL;40HC;15;;;COC;Suzhou-Vorsino(North);16.00;EquipmentCount;3540;0;USD;;;;;;;;
240.00;CN;Taicang, Suzhou, Jiangsu;CN;Zhengzhou, Henan;AUTO;-;19;;;-;-;2.00;EquipmentCount;950;0;USD;;;;;;;;
241.00;CN;Taiyuan, Shanxi;CN;Zhengzhou, Henan;AUTO;-;19;;;-;-;2.00;EquipmentCount;600;0;USD;;;;;;;;
242.00;CN;Taizhou, Jiangsu;CN;Changsha, Hunan;AUTO;-;11;;;-;-;3.00;EquipmentCount;1930;0;USD;;;;;;;;
243.00;CN;Taizhou, Jiangsu;CN;Zhengzhou, Henan;AUTO;-;19;;;-;-;2.00;EquipmentCount;830;0;USD;;;;;;;;
245.00;CN;Tianjin, Tianjin;CN;Zhengzhou, Henan;AUTO;-;19;;;-;-;2.00;EquipmentCount;780;0;USD;;;;;;;;
247.00;CN;Wenzhou, Zhejiang;CN;Ganzhou, Jiangxi;AUTO;-;6;;;-;-;1.00;EquipmentCount;2030;0;USD;;;;;;;;
248.00;CN;Wenzhou, Zhejiang;CN;Nanjing, Jiangsu;AUTO;-;6;;;-;-;2.00;EquipmentCount;1580;0;USD;;;;;;;;
249.00;CN;Wenzhou, Zhejiang;CN;Suzhou, Jiangsu;AUTO;-;10;;;-;-;2.00;EquipmentCount;1180;0;USD;;;;;;;;
250.00;CN;Wenzhou, Zhejiang;CN;Zhengzhou, Henan;AUTO;-;19;;;-;-;3.00;EquipmentCount;1380;0;USD;;;;;;;;
251.00;CN;Wuhan, Hubei;BY;Brest, Brest;RAIL;40DC;19;;;COC;Wuhan-Brest(centre);14.00;EquipmentCount;3600;0;USD;;;;;;;;
252.00;CN;Wuhan, Hubei;BY;Brest, Brest;RAIL;40DC;19;;;COC;Wuhan-Brest(South);14.00;EquipmentCount;3600;0;USD;;;;;;;;
253.00;CN;Wuhan, Hubei;CN;Suzhou, Jiangsu;AUTO;-;10;;;-;-;2.00;EquipmentCount;2430;0;USD;;;;;;;;
254.00;CN;Wuhan, Hubei;CN;Wuhan, Hubei;AUTO;-;19;;;-;-;1.00;EquipmentCount;200;0;USD;;;;1;Rate is estimated and is a subject of confirmation when booking;运费是预估的，订舱前需要重新确认;;
255.00;CN;Wuhan, Hubei;DE;Duisburg, North Rhine-Westphalia;RAIL;40DC;11;;;COC;Wuhan-Duisburg(North);24.00;EquipmentCount;4179.6;0;USD;;;;;;;;
256.00;CN;Wuhan, Hubei;DE;Duisburg, North Rhine-Westphalia;RAIL;40HC;11;;;COC;Wuhan-Duisburg(North);24.00;EquipmentCount;4179.6;0;USD;;;;;;;;
257.00;CN;Wuhan, Hubei;DE;Duisburg, North Rhine-Westphalia;RAIL;40DC;11;;;COC;Wuhan-Duisburg(South);18.00;EquipmentCount;4179.6;0;USD;;;;;;;;
258.00;CN;Wuhan, Hubei;DE;Duisburg, North Rhine-Westphalia;RAIL;40HC;11;;;COC;Wuhan-Duisburg(South);18.00;EquipmentCount;4179.6;0;USD;;;;;;;;
259.00;CN;Wuhan, Hubei;DE;Duisburg, North Rhine-Westphalia;RAIL;40DC;16;;;-;Wuhan-Duisburg(South);14.00;EquipmentCount;5151.6;0;USD;;;;;;;;
260.00;CN;Wuhan, Hubei;DE;Duisburg, North Rhine-Westphalia;RAIL;40HC;16;;;-;Wuhan-Duisburg(South);14.00;EquipmentCount;5151.6;0;USD;;;;;;;;
261.00;CN;Wuhan, Hubei;DE;Hamburg, Hamburg;RAIL;40DC;11;;;COC;Wuhan-Hamburg(North);24.00;EquipmentCount;4179.6;0;USD;;;;;;;;
262.00;CN;Wuhan, Hubei;DE;Hamburg, Hamburg;RAIL;40HC;11;;;COC;Wuhan-Hamburg(North);24.00;EquipmentCount;4179.6;0;USD;;;;;;;;
263.00;CN;Wuhan, Hubei;DE;Hamburg, Hamburg;RAIL;40DC;11;;;COC;Wuhan-Hamburg(South);18.00;EquipmentCount;4179.6;0;USD;;;;;;;;
264.00;CN;Wuhan, Hubei;DE;Hamburg, Hamburg;RAIL;40HC;11;;;COC;Wuhan-Hamburg(South);18.00;EquipmentCount;4179.6;0;USD;;;;;;;;
265.00;CN;Wuhan, Hubei;DE;Hamburg, Hamburg;RAIL;40DC;16;;;-;Wuhan-Hamburg(South);14.00;EquipmentCount;5151.6;0;USD;;;;;;;;
266.00;CN;Wuhan, Hubei;DE;Hamburg, Hamburg;RAIL;40HC;16;;;-;Wuhan-Hamburg(South);14.00;EquipmentCount;5151.6;0;USD;;;;;;;;
267.00;CN;Wuhan, Hubei;DE;Munich, Bavaria;RAIL;40DC;19;;;COC;Wuhan-Munich(centre);16.00;EquipmentCount;3600;0;USD;;;;;;;;
268.00;CN;Wuhan, Hubei;DE;Munich, Bavaria;RAIL;40DC;19;;;COC;Wuhan-Munich(South);16.00;EquipmentCount;3600;0;USD;;;;;;;;
269.00;CN;Wuhan, Hubei;FR;Lyon, Auvergne-Rhone-Alpes;RAIL;40DC;11;;;COC;Wuhan-Lyon(South);22.00;EquipmentCount;5259.6;0;USD;;;;;;;;
270.00;CN;Wuhan, Hubei;FR;Lyon, Auvergne-Rhone-Alpes;RAIL;40HC;11;;;COC;Wuhan-Lyon(South);22.00;EquipmentCount;5259.6;0;USD;;;;;;;;
271.00;CN;Wuhan, Hubei;PL;Malaszewicze, Lublin;RAIL;40DC;16;;;COC;Wuhan-Malaszewicze(South);16.00;EquipmentCount;5151.6;0;USD;;;;;;;;
272.00;CN;Wuhan, Hubei;PL;Malaszewicze, Lublin;RAIL;40HC;16;;;COC;Wuhan-Malaszewicze(South);16.00;EquipmentCount;5151.6;0;USD;;;;;Rates and transit time are valid for trains departing on Wed/Fri;运价和运输时间适用于周三/周五出发的班列;;
273.00;CN;Wuhan, Hubei;PL;Warsaw, Mazovia;RAIL;40DC;19;;;-;Wuhan-Warsaw(centre);16.00;EquipmentCount;4000;0;USD;;;;;;;;
274.00;CN;Wuhan, Hubei;PL;Warsaw, Mazovia;RAIL;40DC;19;;;-;Wuhan-Warsaw(South);16.00;EquipmentCount;4000;0;USD;;;;;;;;
275.00;CN;Wuhan, Hubei;RU;Vorsino, Kaluga;RAIL;40HC;16;;;COC;Wuhan-Vorsino(North);15.00;EquipmentCount;2970;0;USD;;;;;;;;
276.00;CN;Wuhu, Anhui;CN;Zhengzhou, Henan;AUTO;-;19;;;-;-;2.00;EquipmentCount;780;0;USD;;;;;;;;
277.00;CN;Wuxi, Jiangsu;CN;Changsha, Hunan;AUTO;-;11;;;-;-;3.00;EquipmentCount;1780;0;USD;;;;;;;;
279.00;CN;Wuxi, Jiangsu;CN;Suzhou, Jiangsu;AUTO;-;10;;;-;-;1.00;EquipmentCount;430;0;USD;;;;;;;;
280.00;CN;Wuxi, Jiangsu;CN;Zhengzhou, Henan;AUTO;-;19;;;-;-;2.00;EquipmentCount;980;0;USD;;;;;;;;
281.00;CN;Xiamen, Fujian;CN;Changsha, Hunan;AUTO;-;11;;;-;-;3.00;EquipmentCount;1730;0;USD;;;;;;;;
284.00;CN;Xiamen, Fujian;CN;Zhengzhou, Henan;AUTO;-;19;;;-;-;4.00;EquipmentCount;1630;0;USD;;;;;;;;
285.00;CN;Xi'an, Shaanxi;CN;Xi'an, Shaanxi;AUTO;-;11;;;-;-;1.00;EquipmentCount;200;0;USD;;;;1;Rate is estimated and is a subject of confirmation when booking;运费是预估的，订舱前需要重新确认;;
286.00;CN;Xi'an, Shaanxi;CN;Zhengzhou, Henan;AUTO;-;19;;;-;-;2.00;EquipmentCount;610;0;USD;;;;;;;;
287.00;CN;Xi'an, Shaanxi;DE;Duisburg, North Rhine-Westphalia;RAIL;40HC;11;;;COC;Xian-Duisburg(South);20.00;EquipmentCount;2570;0;USD;;;;;;;;
288.00;CN;Xi'an, Shaanxi;DE;Hamburg, Hamburg;RAIL;40HC;11;;;COC;Xian-Hamburg(South);20.00;EquipmentCount;2570;0;USD;;;;;;;;
289.00;CN;Xi'an, Shaanxi;FI;Kouvola, Kymenlaakso;RAIL;40HC;18;;;COC;Xian-Kouvola(South);20.00;EquipmentCount;3150;0;USD;;;;;;;;
290.00;CN;Xi'an, Shaanxi;HU;Budapest, Budapest;RAIL;40HC;18;;;COC;Xian-Budapest(South);18.00;EquipmentCount;2650;0;USD;;;;;;;;
291.00;CN;Xi'an, Shaanxi;PL;Malaszewicze, Lublin;RAIL;40HC;11;;;COC;Xian-Malaszewicze(South);15.00;EquipmentCount;3070;0;USD;;;;;;;;
292.00;CN;Xuzhou, Jiangsu;CN;Zhengzhou, Henan;AUTO;-;19;;;-;-;1.00;EquipmentCount;430;0;USD;;;;;;;;
293.00;CN;Yangzhou, Jiangsu;CN;Zhengzhou, Henan;AUTO;-;19;;;-;-;2.00;EquipmentCount;780;0;USD;;;;;;;;
294.00;CN;Yantai, Shandong;CN;Zhengzhou, Henan;AUTO;-;19;;;-;-;2.00;EquipmentCount;980;0;USD;;;;;;;;
295.00;CN;Yingkou, Liaoning;CN;Shenyang, Liaoning;AUTO;-;10;;;-;-;3.00;EquipmentCount;2445;0;USD;;;;;;;;
296.00;CN;Yiwu, Zhejiang;BY;Kolyadichi, Minsk;RAIL;20DC;6;;;COC;Yiwu-Kolyadichi(North);18.00;EquipmentCount;4071.6;0;USD;;;;;;;;
297.00;CN;Yiwu, Zhejiang;BY;Kolyadichi, Minsk;RAIL;40DC;6;;;COC;Yiwu-Kolyadichi(North);18.00;EquipmentCount;4071.6;0;USD;;;;;;;;
298.00;CN;Yiwu, Zhejiang;BY;Kolyadichi, Minsk;RAIL;40HC;6;;;COC;Yiwu-Kolyadichi(North);18.00;EquipmentCount;4071.6;0;USD;;;;;;;;
299.00;CN;Yiwu, Zhejiang;CN;Changsha, Hunan;AUTO;-;11;;;-;-;2.00;EquipmentCount;1780;0;USD;;;;;;;;
302.00;CN;Yiwu, Zhejiang;CN;Nanjing, Jiangsu;AUTO;-;6;;;-;-;2.00;EquipmentCount;1330;0;USD;;;;;;;;
303.00;CN;Yiwu, Zhejiang;CN;Suzhou, Jiangsu;AUTO;-;10;;;-;-;2.00;EquipmentCount;830;0;USD;;;;;;;;
306.00;CN;Yiwu, Zhejiang;CN;Zhengzhou, Henan;AUTO;-;19;;;-;-;3.00;EquipmentCount;1130;0;USD;;;;;;;;
308.00;CN;Yiwu, Zhejiang;RU;Vorsino, Kaluga;RAIL;20DC;6;;;COC;Yiwu-Vorsino(North);16.00;EquipmentCount;3860;0;USD;;;;;;;;
309.00;CN;Yiwu, Zhejiang;RU;Vorsino, Kaluga;RAIL;40DC;6;;;COC;Yiwu-Vorsino(North);16.00;EquipmentCount;3860;0;USD;;;;;;;;
310.00;CN;Yiwu, Zhejiang;RU;Vorsino, Kaluga;RAIL;40HC;6;;;COC;Yiwu-Vorsino(North);16.00;EquipmentCount;3860;0;USD;;;;;;;;
311.00;CN;Yuyao, Zhejiang;CN;Changsha, Hunan;AUTO;-;11;;;-;-;3.00;EquipmentCount;1930;0;USD;;;;;;;;
312.00;CN;Yuyao, Zhejiang;CN;Zhengzhou, Henan;AUTO;-;19;;;-;-;3.00;EquipmentCount;1130;0;USD;;;;;;;;
313.00;CN;Zhangjiagang, Jiangsu;CN;Zhengzhou, Henan;AUTO;-;19;;;-;-;2.00;EquipmentCount;890;0;USD;;;;;;;;
314.00;CN;Zhengzhou, Henan;BY;Brest, Brest;RAIL;20DC;19;;;COC;Zhengzhou-Brest(centre);14.00;EquipmentCount;3450;0;USD;;;;;;;;
315.00;CN;Zhengzhou, Henan;BY;Brest, Brest;RAIL;40DC;19;;;COC;Zhengzhou-Brest(centre);14.00;EquipmentCount;4104;0;USD;;;;;;;;
316.00;CN;Zhengzhou, Henan;BY;Brest, Brest;RAIL;40HC;19;;;COC;Zhengzhou-Brest(centre);14.00;EquipmentCount;4104;0;USD;;;;;;;;
317.00;CN;Zhengzhou, Henan;BY;Brest, Brest;RAIL;20DC;19;;;SOC;Zhengzhou-Brest(South);14.00;EquipmentCount;3450;0;USD;;;;;;;;
318.00;CN;Zhengzhou, Henan;BY;Brest, Brest;RAIL;40DC;19;;;COC;Zhengzhou-Brest(South);14.00;EquipmentCount;4104;0;USD;;;;;;;;
319.00;CN;Zhengzhou, Henan;BY;Brest, Brest;RAIL;40HC;19;;;SOC;Zhengzhou-Brest(South);14.00;EquipmentCount;4104;0;USD;;;;;;;;
320.00;CN;Zhengzhou, Henan;CN;Wuhan, Hubei;AUTO;-;19;;;-;-;2.00;EquipmentCount;630;0;USD;;;;;;;;
321.00;CN;Zhengzhou, Henan;CN;Zhengzhou, Henan;AUTO;-;19;;;-;-;1.00;EquipmentCount;200;0;USD;;;;1;Rate is estimated and is a subject of confirmation when booking;运费是预估的，订舱前需要重新确认;;
322.00;CN;Zhengzhou, Henan;DE;Hamburg, Hamburg;RAIL;20DC;19;;;COC;Zhengzhou-Hamburg(centre);16.00;EquipmentCount;3450;0;USD;;;;;;;;
323.00;CN;Zhengzhou, Henan;DE;Hamburg, Hamburg;RAIL;40DC;19;;;COC;Zhengzhou-Hamburg(centre);16.00;EquipmentCount;4104;0;USD;;;;;;;;
324.00;CN;Zhengzhou, Henan;DE;Hamburg, Hamburg;RAIL;40HC;19;;;SOC;Zhengzhou-Hamburg(centre);16.00;EquipmentCount;4104;0;USD;;;;;;;;
325.00;CN;Zhengzhou, Henan;DE;Hamburg, Hamburg;RAIL;40DC;19;;;COC;Zhengzhou-Hamburg(South);16.00;EquipmentCount;4104;0;USD;;;;;;;;
326.00;CN;Zhengzhou, Henan;DE;Hamburg, Hamburg;RAIL;40HC;19;;;COC;Zhengzhou-Hamburg(South);16.00;EquipmentCount;4104;0;USD;;;;;;;;
327.00;CN;Zhengzhou, Henan;DE;Munich, Bavaria;RAIL;20DC;19;;;COC;Zhengzhou-Munich(centre);18.00;EquipmentCount;3450;0;USD;;;;;;;;
328.00;CN;Zhengzhou, Henan;DE;Munich, Bavaria;RAIL;40DC;19;;;COC;Zhengzhou-Munich(centre);18.00;EquipmentCount;4104;0;USD;;;;;;;;
329.00;CN;Zhengzhou, Henan;DE;Munich, Bavaria;RAIL;40HC;19;;;COC;Zhengzhou-Munich(centre);16.00;EquipmentCount;4104;0;USD;;;;;;;;
330.00;CN;Zhengzhou, Henan;DE;Munich, Bavaria;RAIL;20DC;19;;;SOC;Zhengzhou-Munich(South);18.00;EquipmentCount;3450;0;USD;;;;;;;;
331.00;CN;Zhengzhou, Henan;DE;Munich, Bavaria;RAIL;40DC;19;;;COC;Zhengzhou-Munich(South);18.00;EquipmentCount;4104;0;USD;;;;;;;;
332.00;CN;Zhengzhou, Henan;DE;Munich, Bavaria;RAIL;40HC;19;;;SOC;Zhengzhou-Munich(South);18.00;EquipmentCount;4104;0;USD;;;;;;;;
333.00;CN;Zhengzhou, Henan;KZ;Almaty, Almaty Qalasy;RAIL;40DC;19;;;COC;Zhengzhou-Almaty(South);15.00;EquipmentCount;5832;0;USD;;;;;Rates do not include empty cntr return;运费不包含返空箱;;
334.00;CN;Zhengzhou, Henan;PL;Malaszewicze, Lublin;RAIL;40DC;19;;;COC;Zhengzhou-Malaszewicze(centre);14.00;EquipmentCount;4104;0;USD;;;;;;;;
335.00;CN;Zhengzhou, Henan;PL;Malaszewicze, Lublin;RAIL;40HC;19;;;SOC;Zhengzhou-Malaszewicze(centre);14.00;EquipmentCount;4104;0;USD;;;;;;;;
336.00;CN;Zhengzhou, Henan;PL;Malaszewicze, Lublin;RAIL;40DC;19;;;COC;Zhengzhou-Malaszewicze(South);14.00;EquipmentCount;4104;0;USD;;;;;;;;
337.00;CN;Zhengzhou, Henan;PL;Malaszewicze, Lublin;RAIL;40HC;19;;;COC;Zhengzhou-Malaszewicze(South);14.00;EquipmentCount;4104;0;USD;;;;;;;;
338.00;CN;Zhengzhou, Henan;PL;Warsaw, Mazovia;RAIL;20DC;19;;;COC;Zhengzhou-Warsaw(centre);16.00;EquipmentCount;3750;0;USD;;;;;;;;
339.00;CN;Zhengzhou, Henan;PL;Warsaw, Mazovia;RAIL;40DC;19;;;COC;Zhengzhou-Warsaw(centre);16.00;EquipmentCount;4536;0;USD;;;;;;;;
340.00;CN;Zhengzhou, Henan;PL;Warsaw, Mazovia;RAIL;40HC;19;;;COC;Zhengzhou-Warsaw(centre);16.00;EquipmentCount;4536;0;USD;;;;;;;;
341.00;CN;Zhengzhou, Henan;PL;Warsaw, Mazovia;RAIL;20DC;19;;;SOC;Zhengzhou-Warsaw(South);16.00;EquipmentCount;3750;0;USD;;;;;;;;
342.00;CN;Zhengzhou, Henan;PL;Warsaw, Mazovia;RAIL;40DC;19;;;COC;Zhengzhou-Warsaw(South);16.00;EquipmentCount;4536;0;USD;;;;;;;;
343.00;CN;Zhengzhou, Henan;PL;Warsaw, Mazovia;RAIL;40HC;19;;;COC;Zhengzhou-Warsaw(South);16.00;EquipmentCount;4536;0;USD;;;;;;;;
344.00;CN;Zhengzhou, Henan;RU;Vorsino, Kaluga;RAIL;20DC;19;;;COC;Zhengzhou-Vorsino(South);20.00;EquipmentCount;4428;0;USD;;;;;Rates do not include empty cntr return;运费不包含返空箱;;
345.00;CN;Zhengzhou, Henan;RU;Vorsino, Kaluga;RAIL;40DC;19;;;COC;Zhengzhou-Vorsino(South);20.00;EquipmentCount;5940;0;USD;;;;;Rates do not include empty cntr return;运费不包含返空箱;;
346.00;CN;Zhengzhou, Henan;RU;Vorsino, Kaluga;RAIL;40HC;19;;;COC;Zhengzhou-Vorsino(South);20.00;EquipmentCount;5940;0;USD;;;;;Rates do not include empty cntr return;运费不包含返空箱;;
347.00;CN;Zhenjiang, Jiangsu;CN;Zhengzhou, Henan;AUTO;-;19;;;-;-;2.00;EquipmentCount;780;0;USD;;;;;;;;
348.00;CN;Zhongshan, Guangdong;CN;Guangzhou, Guangdong;AUTO;-;6;;;-;-;1.00;EquipmentCount;580;0;USD;;;;;;;;
349.00;CN;Zhongshan, Guangdong;CN;Zhengzhou, Henan;AUTO;-;19;;;-;-;4.00;EquipmentCount;1690;0;USD;;;;;;;;
350.00;CN;Zhuhai, Guangdong;CN;Changsha, Hunan;AUTO;-;11;;;-;-;2.00;EquipmentCount;1630;0;USD;;;;;;;;
352.00;CN;Zhuji, Zhejiang;CN;Zhengzhou, Henan;AUTO;-;19;;;-;-;3.00;EquipmentCount;1080;0;USD;;;;;;;;
353.00;CN;Zibo, Shandong;CN;Zhengzhou, Henan;AUTO;-;19;;;-;-;2.00;EquipmentCount;630;0;USD;;;;;;;;
354.00;CN;Zibo, Shandong;CN;Zibo, Shandong;AUTO;-;6;;;-;-;1.00;EquipmentCount;300;0;USD;;;;1;Rate is estimated and is a subject of confirmation when booking;运费是预估的，订舱前需要重新确认;;
355.00;CN;Zibo, Shandong;RU;Selyatino, Moscow;RAIL;20DC;6;;;COC;Zibo-Selyatino(centre);16.00;EquipmentCount;3080;0;USD;;;;;;;;
356.00;CN;Zibo, Shandong;RU;Selyatino, Moscow;RAIL;40DC;6;;;COC;Zibo-Selyatino(centre);16.00;EquipmentCount;3080;0;USD;;;;;;;;
357.00;CN;Zibo, Shandong;RU;Selyatino, Moscow;RAIL;40HC;6;;;COC;Zibo-Selyatino(centre);16.00;EquipmentCount;3080;0;USD;;;;;;;;
358.00;CZ;Pardubice, Pardubicky;PL;Lodz, Lodz Voivodeship;AUTO;-;21;;;-;-;1.00;EquipmentCount;1100;0;EUR;;;;;Empty container return to Lodz;空箱归还到罗兹;;
359.00;CZ;Pardubice, Pardubicky;PL;Malaszewicze, Lublin;AUTO;-;21;;;-;-;4.00;EquipmentCount;1300;0;EUR;;;;;Empty container return to Malaszewicze;空箱归还到马瓦谢维切;;
360.00;CZ;Prague, Praha;PL;Lodz, Lodz Voivodeship;AUTO;-;21;;;-;-;1.00;EquipmentCount;1200;0;EUR;;;;;Empty container return to Lodz;空箱归还到罗兹;;
361.00;CZ;Prague, Praha;PL;Malaszewicze, Lublin;AUTO;-;21;;;-;-;4.00;EquipmentCount;1500;0;EUR;;;;;Empty container return to Malaszewicze;空箱归还到马瓦谢维切;;
362.00;DE;Duisburg, North Rhine-Westphalia;AT;Vienna, Vienna;AUTO;-;21;;;-;-;4.00;EquipmentCount;2750;0;EUR;;;;;Empty container return at the place of pick up/destination. Dropp-off fee is subject of confirmation;空箱归还到提箱地/目的地，需提前确认退箱费;;
363.00;DE;Duisburg, North Rhine-Westphalia;BE;Antwerpen, Flanders;AUTO;-;21;;;-;-;2.00;EquipmentCount;600;0;EUR;;;;;Empty container return at the place of pick up/destination. Dropp-off fee is subject of confirmation;空箱归还到提箱地/目的地，需提前确认退箱费;;
